prompt_id	base_bundle	role	word	sources	group_kind	group_name
tw-typing-v4-275	73	optional	可惜	mcbopomofo	單詞	可惜
tw-typing-v4-275	73	optional	輕輕	mcbopomofo	單詞	輕輕
tw-typing-v4-275	73	required	首頁	mcbopomofo	單詞	首頁
tw-typing-v4-275	73	required	虛擬貨幣	general	概念詞族	日常生活:虛擬
tw-typing-v4-276	121	required	召集	mcbopomofo	概念詞族	日常生活:召集
tw-typing-v4-276	121	optional	十五年	mcbopomofo	概念詞族	日常生活:五年
tw-typing-v4-276	121	required	晚會	mcbopomofo	單詞	晚會
tw-typing-v4-276	121	required	稱為	mcbopomofo	單詞	稱為
tw-typing-v4-276	121	required	共和國	mcbopomofo	概念詞族	日常生活:共和
tw-typing-v4-276	121	required	沒辦法	mcbopomofo	概念詞族	日常生活:辦法
tw-typing-v4-276	121	required	一百萬	mcbopomofo	概念詞族	日常生活:百萬
tw-typing-v4-276	121	optional	五年	mcbopomofo	概念詞族	日常生活:五年
tw-typing-v4-276	121	required	原因	mcbopomofo	單詞	原因
tw-typing-v4-276	121	optional	很好的	mcbopomofo	概念詞族	日常生活:很好
tw-typing-v4-276	121	required	百萬	mcbopomofo	概念詞族	日常生活:百萬
tw-typing-v4-276	121	optional	足夠	mcbopomofo	概念詞族	日常生活:足夠
tw-typing-v4-276	121	optional	一卡通	general	概念詞族	日常生活:卡通
tw-typing-v4-276	121	required	提供給	mcbopomofo	概念詞族	日常生活:提供
tw-typing-v4-276	121	optional	覺得	mcbopomofo	概念詞族	日常生活:覺得
tw-typing-v4-276	121	optional	目前	mcbopomofo	概念詞族	日常生活:目前
tw-typing-v4-276	121	required	其實	mcbopomofo	概念詞族	日常生活:其實
tw-typing-v4-276	121	optional	提示詞	general	概念詞族	日常生活:提示
tw-typing-v4-276	121	required	其實是	mcbopomofo	概念詞族	日常生活:其實
tw-typing-v4-276	121	optional	目前為止	mcbopomofo	概念詞族	日常生活:目前
tw-typing-v4-276	121	optional	很好	mcbopomofo	概念詞族	日常生活:很好
tw-typing-v4-276	121	required	提供	mcbopomofo	概念詞族	日常生活:提供
tw-typing-v4-276	121	optional	提示工程	general	概念詞族	日常生活:提示
tw-typing-v4-276	121	required	辦法	mcbopomofo	概念詞族	日常生活:辦法
tw-typing-v4-276	121	optional	足夠的	mcbopomofo	概念詞族	日常生活:足夠
tw-typing-v4-276	121	required	召集人	mcbopomofo	概念詞族	日常生活:召集
tw-typing-v4-276	121	optional	卡通	mcbopomofo	概念詞族	日常生活:卡通
tw-typing-v4-276	121	optional	有名	mcbopomofo	單詞	有名
tw-typing-v4-276	121	optional	覺得很	mcbopomofo	概念詞族	日常生活:覺得
tw-typing-v4-276	121	required	個體	mcbopomofo	單詞	個體
tw-typing-v4-277	110	required	看起來	mcbopomofo	概念詞族	日常生活:起來
tw-typing-v4-277	110	required	還是	mcbopomofo	概念詞族	日常生活:還是
tw-typing-v4-277	110	required	加密資產	general	概念詞族	日常生活:加密
tw-typing-v4-277	110	optional	開源軟體	general	概念詞族	日常生活:開源
tw-typing-v4-277	110	optional	相較	mcbopomofo	概念詞族	日常生活:相較
tw-typing-v4-277	110	required	想到	mcbopomofo	概念詞族	日常生活:想到
tw-typing-v4-277	110	optional	比如說	mcbopomofo	概念詞族	日常生活:如說
tw-typing-v4-277	110	optional	開源模型	general	概念詞族	日常生活:開源
tw-typing-v4-277	110	optional	被動投資	general	概念詞族	日常生活:投資
tw-typing-v4-277	110	optional	個資外洩	general	概念詞族	日常生活:外洩
tw-typing-v4-277	110	optional	指數投資	general	概念詞族	日常生活:投資
tw-typing-v4-277	110	optional	訓練	ai-data-science,mcbopomofo	同義近義	訓練培訓
tw-typing-v4-277	110	required	資料外洩	general	概念詞族	日常生活:外洩
tw-typing-v4-277	110	optional	培訓	mcbopomofo	同義近義	訓練培訓
tw-typing-v4-277	110	required	還是會	mcbopomofo	概念詞族	日常生活:還是
tw-typing-v4-277	110	required	記錄	mcbopomofo	同義近義	記錄紀錄
tw-typing-v4-277	110	required	十六	mcbopomofo	概念詞族	日常生活:十六
tw-typing-v4-277	110	required	加密貨幣	general	概念詞族	日常生活:加密
tw-typing-v4-277	110	optional	電子支付	general	概念詞族	日常生活:支付
tw-typing-v4-277	110	optional	相較於	mcbopomofo	概念詞族	日常生活:相較
tw-typing-v4-277	110	optional	譬如說	mcbopomofo	概念詞族	日常生活:如說
tw-typing-v4-277	110	optional	街口支付	general	概念詞族	日常生活:支付
tw-typing-v4-277	110	required	紀錄	government,mcbopomofo	同義近義	記錄紀錄
tw-typing-v4-277	110	optional	一百六	mcbopomofo	概念詞族	日常生活:一百
tw-typing-v4-277	110	optional	一百五	mcbopomofo	概念詞族	日常生活:一百
tw-typing-v4-277	110	required	我想到	mcbopomofo	概念詞族	日常生活:想到
tw-typing-v4-277	110	required	研究院	mcbopomofo	概念詞族	日常生活:研究
tw-typing-v4-277	110	required	研究	mcbopomofo	概念詞族	日常生活:研究
tw-typing-v4-277	110	required	二十六	mcbopomofo	概念詞族	日常生活:十六
tw-typing-v4-277	110	required	起來	mcbopomofo	概念詞族	日常生活:起來
tw-typing-v4-278	184	required	骨髓瘤	medicine	概念詞族	醫療生技:骨髓
tw-typing-v4-278	184	optional	甲狀腺結節	medicine	概念詞族	醫療生技:結節
tw-typing-v4-278	184	required	功能	mcbopomofo,medicine	概念詞族	醫療生技:功能
tw-typing-v4-278	184	optional	直接膽紅素	medicine	概念詞族	醫療生技:膽紅
tw-typing-v4-278	184	optional	磨玻璃結節	medicine	概念詞族	醫療生技:結節
tw-typing-v4-278	184	required	骨髓	mcbopomofo,medicine	概念詞族	醫療生技:骨髓
tw-typing-v4-278	184	optional	出血性	mcbopomofo,medicine	概念詞族	醫療生技:出血
tw-typing-v4-278	184	optional	肌酸激酶	medicine	概念詞族	醫療生技:肌酸
tw-typing-v4-278	184	required	基因敲除	biotech-pharma	概念詞族	醫療生技:因敲
tw-typing-v4-278	184	optional	亢進	mcbopomofo,medicine	概念詞族	醫療生技:亢進
tw-typing-v4-278	184	optional	呼吸	mcbopomofo,medicine	概念詞族	醫療生技:呼吸
tw-typing-v4-278	184	optional	出血	mcbopomofo,medicine	概念詞族	醫療生技:出血
tw-typing-v4-278	184	optional	肌酸酐比	medicine	概念詞族	醫療生技:肌酸
tw-typing-v4-278	184	required	藥物動力學	biotech-pharma	概念詞族	醫療生技:動力
tw-typing-v4-278	184	required	前臨床試驗	biotech-pharma	概念詞族	醫療生技:床試
tw-typing-v4-278	184	required	臨床試驗	biotech-pharma	概念詞族	醫療生技:床試
tw-typing-v4-278	184	required	全基因體	biotech-pharma	概念詞族	醫療生技:因體
tw-typing-v4-278	184	required	製程確效	biotech-pharma	概念詞族	醫療生技:確效
tw-typing-v4-278	184	required	尿動力學	medicine	概念詞族	醫療生技:動力
tw-typing-v4-278	184	required	基因體學	biotech-pharma	概念詞族	醫療生技:因體
tw-typing-v4-278	184	required	心導管檢查	medicine	概念詞族	醫療生技:導管
tw-typing-v4-278	184	required	功能評估	medicine	概念詞族	醫療生技:功能
tw-typing-v4-278	184	optional	機能亢進	medicine	概念詞族	醫療生技:亢進
tw-typing-v4-278	184	required	確效	biotech-pharma	概念詞族	醫療生技:確效
tw-typing-v4-278	184	optional	呼吸系統	mcbopomofo,medicine	概念詞族	醫療生技:呼吸
tw-typing-v4-278	184	optional	總膽紅素	medicine	概念詞族	醫療生技:膽紅
tw-typing-v4-278	184	optional	凝膠電泳	biotech-pharma	概念詞族	醫療生技:電泳
tw-typing-v4-278	184	required	基因敲入	biotech-pharma	概念詞族	醫療生技:因敲
tw-typing-v4-278	184	optional	毛細管電泳	biotech-pharma	概念詞族	醫療生技:電泳
tw-typing-v4-278	184	optional	鼻導管	medicine	概念詞族	醫療生技:導管
tw-typing-v4-279	33	required	加密	mcbopomofo,network-security	概念詞族	數位科技:加密
tw-typing-v4-279	33	optional	準備程序	law	概念詞族	政府法律:準備
tw-typing-v4-279	33	required	類風濕性	medicine	單詞	類風濕性
tw-typing-v4-279	33	required	手塚治虫	mcbopomofo,people-history	單詞	手塚治虫
tw-typing-v4-279	33	optional	反應	biotech-pharma,education,industrial-engineering,mcbopomofo	概念詞族	醫療生技:反應
tw-typing-v4-279	33	required	最有利標	government	單詞	最有利標
tw-typing-v4-279	33	optional	課予	law	單詞	課予
tw-typing-v4-279	33	optional	數位設計	electronics	概念詞族	電子半導體:位設
tw-typing-v4-279	33	required	不起訴	law	概念詞族	政府法律:起訴
tw-typing-v4-279	33	required	過動症	education	單詞	過動症
tw-typing-v4-279	33	optional	善意取得	law	概念詞族	政府法律:取得
tw-typing-v4-279	33	required	正當防衛	law	概念詞族	政府法律:防衛
tw-typing-v4-279	33	optional	聽證	law	單詞	聽證
tw-typing-v4-279	33	optional	連帶債務	law	概念詞族	政府法律:債務
tw-typing-v4-279	33	required	公務人員	government,mcbopomofo	概念詞族	政府法律:人員
tw-typing-v4-279	33	required	觀察學習	psychology-society	概念詞族	教育社會:學習
tw-typing-v4-279	33	required	合意管轄	law	概念詞族	政府法律:管轄
tw-typing-v4-279	33	optional	意思表示	law	概念詞族	政府法律:意思
tw-typing-v4-279	33	required	無罪推定	law	單詞	無罪推定
tw-typing-v4-279	33	optional	法定財產制	law	概念詞族	政府法律:法定
tw-typing-v4-279	33	optional	會辦	government	單詞	會辦
tw-typing-v4-279	33	required	推論加速	ai-data-science	概念詞族	數位科技:加速
tw-typing-v4-279	33	optional	速率	mcbopomofo,medicine	概念詞族	醫療生技:速率
tw-typing-v4-279	33	required	達成率	business	概念詞族	商業管理:成率
tw-typing-v4-279	33	required	申請案件	government	概念詞族	政府法律:申請
tw-typing-v4-279	33	required	大廈	law,mcbopomofo	單詞	大廈
tw-typing-v4-279	33	optional	物流管理	transport-logistics	概念詞族	交通物流:物流
tw-typing-v4-279	33	optional	當事人適格	law	單詞	當事人適格
tw-typing-v4-279	33	optional	資本預算	finance	概念詞族	商業管理:本預
tw-typing-v4-279	33	optional	清除率	biotech-pharma	單詞	清除率
tw-typing-v4-280	51	required	登入系統	software	概念詞族	數位科技:登入
tw-typing-v4-280	51	required	身分系統	network-security	概念詞族	數位科技:身分
tw-typing-v4-280	51	optional	對稱式加密	network-security	概念詞族	數位科技:稱式
tw-typing-v4-280	51	optional	絕對誤差	ai-data-science,mcbopomofo	概念詞族	數位科技:誤差
tw-typing-v4-280	51	required	代理式	ai-data-science	概念詞族	數位科技:代理
tw-typing-v4-280	51	required	中間人攻擊	network-security	概念詞族	數位科技:中間
tw-typing-v4-280	51	required	效能調校	software	概念詞族	數位科技:調校
tw-typing-v4-280	51	optional	防禦	mcbopomofo,network-security	概念詞族	數位科技:防禦
tw-typing-v4-280	51	optional	對稱式	network-security	概念詞族	數位科技:稱式
tw-typing-v4-280	51	required	度量學習	ai-data-science	概念詞族	數位科技:量學
tw-typing-v4-280	51	required	多代理系統	ai-data-science	概念詞族	數位科技:代理
tw-typing-v4-280	51	optional	多版本	software	概念詞族	數位科技:版本
tw-typing-v4-280	51	optional	分散式	mcbopomofo,network-security,software	概念詞族	數位科技:分散
tw-typing-v4-280	51	required	偽造	mcbopomofo,network-security	概念詞族	數位科技:偽造
tw-typing-v4-280	51	required	單一登入	network-security	概念詞族	數位科技:登入
tw-typing-v4-280	51	required	增量學習	ai-data-science	概念詞族	數位科技:量學
tw-typing-v4-280	51	required	身分服務	software	概念詞族	數位科技:身分
tw-typing-v4-280	51	optional	均方誤差	ai-data-science	概念詞族	數位科技:誤差
tw-typing-v4-280	51	optional	影像分割	ai-data-science	概念詞族	數位科技:像分
tw-typing-v4-280	51	required	主資料管理	ai-data-science	概念詞族	數位科技:料管
tw-typing-v4-280	51	required	端請求偽造	network-security	概念詞族	數位科技:偽造
tw-typing-v4-280	51	optional	影像分類	ai-data-science	概念詞族	數位科技:像分
tw-typing-v4-280	51	optional	分散式系統	software	概念詞族	數位科技:分散
tw-typing-v4-280	51	optional	自然語言	ai-data-science,general	概念詞族	數位科技:自然
tw-typing-v4-280	51	required	調校	mcbopomofo,software	概念詞族	數位科技:調校
tw-typing-v4-280	51	optional	社交工程	network-security	單詞	社交工程
tw-typing-v4-280	51	optional	藍隊防禦	network-security	概念詞族	數位科技:防禦
tw-typing-v4-280	51	optional	分離	mcbopomofo,software	單詞	分離
tw-typing-v4-280	51	required	資料管線	software	概念詞族	數位科技:料管
tw-typing-v4-280	51	optional	自然	ai-data-science,business,general,mcbopomofo	概念詞族	數位科技:自然
tw-typing-v4-281	43	required	常模	education	單詞	常模
tw-typing-v4-281	43	required	電腦化	education,mcbopomofo	概念詞族	教育社會:電腦
tw-typing-v4-281	43	optional	適性	education	單詞	適性
tw-typing-v4-281	43	optional	多重障礙	education	概念詞族	教育社會:多重
tw-typing-v4-281	43	required	污名化	psychology-society	單詞	污名化
tw-typing-v4-281	43	optional	委員會	education,mcbopomofo	概念詞族	教育社會:員會
tw-typing-v4-281	43	required	最近發展區	education	概念詞族	教育社會:最近
tw-typing-v4-281	43	optional	團體迷思	psychology-society	概念詞族	教育社會:迷思
tw-typing-v4-281	43	required	試題	education,mcbopomofo	單詞	試題
tw-typing-v4-281	43	optional	情緒	education,mcbopomofo	單詞	情緒
tw-typing-v4-281	43	optional	老化指數	psychology-society	概念詞族	教育社會:指數
tw-typing-v4-281	43	optional	區辨	psychology-society	單詞	區辨
tw-typing-v4-281	43	required	框架效應	psychology-society	概念詞族	教育社會:框架
tw-typing-v4-281	43	optional	合作學習	education	概念詞族	教育社會:合作
tw-typing-v4-281	43	optional	郊區化	psychology-society	概念詞族	教育社會:郊區
tw-typing-v4-281	43	optional	十二年國教	education	概念詞族	教育社會:十二
tw-typing-v4-281	43	required	工業	mcbopomofo,psychology-society	概念詞族	教育社會:工業
tw-typing-v4-281	43	required	關聯	education,mcbopomofo	單詞	關聯
tw-typing-v4-281	43	optional	有機農業	agriculture-food	概念詞族	農業食品:有機
tw-typing-v4-281	43	optional	導向學習	education	概念詞族	教育社會:導向
tw-typing-v4-281	43	required	人口轉型	psychology-society	概念詞族	教育社會:轉型
tw-typing-v4-281	43	optional	社會流動	psychology-society	概念詞族	教育社會:流動
tw-typing-v4-281	43	required	生活科技	education,mcbopomofo	概念詞族	教育社會:生活
tw-typing-v4-281	43	required	古典	education,mcbopomofo	概念詞族	教育社會:古典
tw-typing-v4-281	43	required	通用	education,mcbopomofo,semiconductor	單詞	通用
tw-typing-v4-281	43	required	支持	education,mcbopomofo	同義近義	支持支援
tw-typing-v4-281	43	optional	資訊科技	education	概念詞族	教育社會:科技
tw-typing-v4-281	43	optional	語意記憶	psychology-society	概念詞族	教育社會:語意
tw-typing-v4-281	43	required	食品保存	agriculture-food	概念詞族	農業食品:保存
tw-typing-v4-281	43	required	反向形成	psychology-society	概念詞族	教育社會:反向
tw-typing-v4-282	164	required	實體風險	energy-environment	概念詞族	科學環境:實體
tw-typing-v4-282	164	optional	電阻率	science	單詞	電阻率
tw-typing-v4-282	164	required	幾何光學	science	概念詞族	科學環境:幾何
tw-typing-v4-282	164	optional	揮發性	energy-environment,mcbopomofo	概念詞族	科學環境:揮發
tw-typing-v4-282	164	required	金相分析	materials-chemistry	單詞	金相分析
tw-typing-v4-282	164	required	觸媒	energy-environment,mcbopomofo	單詞	觸媒
tw-typing-v4-282	164	optional	燃料電池	energy-environment,materials-chemistry	概念詞族	科學環境:燃料
tw-typing-v4-282	164	optional	差示	materials-chemistry	單詞	差示
tw-typing-v4-282	164	required	績效指標	energy-environment,government	概念詞族	科學環境:績效
tw-typing-v4-282	164	required	電勢能	science	單詞	電勢能
tw-typing-v4-282	164	optional	資源垃圾	energy-environment	概念詞族	科學環境:垃圾
tw-typing-v4-282	164	optional	智慧材料	materials-chemistry	概念詞族	科學環境:智慧
tw-typing-v4-282	164	optional	資源循環	energy-environment	概念詞族	科學環境:資源
tw-typing-v4-282	164	required	功能材料	materials-chemistry	概念詞族	科學環境:功能
tw-typing-v4-282	164	required	莫耳濃度	science	概念詞族	科學環境:濃度
tw-typing-v4-282	164	required	薄膜材料	materials-chemistry	概念詞族	科學環境:薄膜
tw-typing-v4-282	164	required	波函數	science	概念詞族	科學環境:函數
tw-typing-v4-282	164	optional	光電材料	materials-chemistry	概念詞族	科學環境:光電
tw-typing-v4-282	164	optional	量熱法	materials-chemistry	單詞	量熱法
tw-typing-v4-282	164	optional	空污	energy-environment	單詞	空污
tw-typing-v4-282	164	required	清理計畫	energy-environment	概念詞族	科學環境:計畫
tw-typing-v4-282	164	required	當量	energy-environment,mcbopomofo	單詞	當量
tw-typing-v4-282	164	required	奈米過濾	materials-chemistry	概念詞族	科學環境:過濾
tw-typing-v4-282	164	optional	組織碳盤查	energy-environment	概念詞族	科學環境:組織
tw-typing-v4-282	164	optional	內質網	science	單詞	內質網
tw-typing-v4-282	164	optional	晶體結構	materials-chemistry	概念詞族	科學環境:晶體
tw-typing-v4-282	164	required	自旋	science	單詞	自旋
tw-typing-v4-282	164	optional	熱處理	materials-chemistry,mcbopomofo	概念詞族	科學環境:熱處
tw-typing-v4-282	164	required	太陽熱能	energy-environment	概念詞族	科學環境:太陽
tw-typing-v4-282	164	optional	材料科學	materials-chemistry	概念詞族	科學環境:料科
tw-typing-v4-283	53	required	變異	ai-data-science,mcbopomofo	概念詞族	數位科技:變異
tw-typing-v4-283	53	required	效能分析	software	概念詞族	數位科技:能分
tw-typing-v4-283	53	optional	機密管理	network-security	單詞	機密管理
tw-typing-v4-283	53	required	安全基線	network-security	概念詞族	數位科技:全基
tw-typing-v4-283	53	required	事件調查	network-security	概念詞族	數位科技:調查
tw-typing-v4-283	53	optional	增強	ai-data-science,mcbopomofo	概念詞族	數位科技:增強
tw-typing-v4-283	53	required	魚叉式	network-security	單詞	魚叉式
tw-typing-v4-283	53	optional	競爭條件	network-security	概念詞族	數位科技:競爭
tw-typing-v4-283	53	optional	連接埠轉換	network-security	概念詞族	數位科技:連接
tw-typing-v4-283	53	required	真空包裝	agriculture-food	概念詞族	農業食品:真空
tw-typing-v4-283	53	required	滴灌	agriculture-food	單詞	滴灌
tw-typing-v4-283	53	optional	依賴	mcbopomofo,software	單詞	依賴
tw-typing-v4-283	53	optional	網路設備	network-security	概念詞族	數位科技:設備
tw-typing-v4-283	53	required	循環	ai-data-science,mcbopomofo	概念詞族	數位科技:循環
tw-typing-v4-283	53	optional	完整性驗證	network-security	概念詞族	數位科技:完整
tw-typing-v4-283	53	optional	彈性網路	ai-data-science	概念詞族	數位科技:彈性
tw-typing-v4-283	53	optional	滑動視窗	network-security	概念詞族	數位科技:視窗
tw-typing-v4-283	53	required	故障轉移	software	概念詞族	數位科技:轉移
tw-typing-v4-283	53	optional	神經網路	ai-data-science,general,semiconductor	概念詞族	數位科技:神經
tw-typing-v4-283	53	required	零信任架構	network-security	概念詞族	數位科技:零信
tw-typing-v4-283	53	required	設定服務	software	概念詞族	數位科技:設定
tw-typing-v4-283	53	optional	蒸餾	ai-data-science,mcbopomofo	單詞	蒸餾
tw-typing-v4-283	53	required	模組	mcbopomofo,network-security	單詞	模組
tw-typing-v4-283	53	required	最佳化	ai-data-science,business,mcbopomofo	概念詞族	數位科技:最佳
tw-typing-v4-283	53	optional	災難復原	software	單詞	災難復原
tw-typing-v4-283	53	optional	訊息鑑別碼	network-security	概念詞族	數位科技:鑑別
tw-typing-v4-283	53	required	容器平台	software	概念詞族	數位科技:容器
tw-typing-v4-283	53	optional	清單	mcbopomofo,software	單詞	清單
tw-typing-v4-283	53	required	排名指標	ai-data-science	概念詞族	數位科技:排名
tw-typing-v4-283	53	optional	資安通報	network-security	概念詞族	數位科技:資安
tw-typing-v4-284	190	required	逆變器模擬	electronics	概念詞族	電子半導體:器模
tw-typing-v4-284	190	required	源極	electronics	概念詞族	電子半導體:源極
tw-typing-v4-284	190	required	馬達	electronics,mcbopomofo	概念詞族	電子半導體:馬達
tw-typing-v4-284	190	required	天線量測	electronics	概念詞族	電子半導體:量測
tw-typing-v4-284	190	required	同步馬達	electronics	概念詞族	電子半導體:馬達
tw-typing-v4-284	190	optional	薄膜設備	semiconductor	概念詞族	電子半導體:薄膜
tw-typing-v4-284	190	optional	充電器驗證	electronics	概念詞族	電子半導體:器驗
tw-typing-v4-284	190	optional	雜訊分析	electronics	概念詞族	電子半導體:雜訊
tw-typing-v4-284	190	optional	薄膜	mcbopomofo,semiconductor	概念詞族	電子半導體:薄膜
tw-typing-v4-284	190	required	感測器模擬	electronics	概念詞族	電子半導體:器模
tw-typing-v4-284	190	required	數位量測	electronics	概念詞族	電子半導體:量測
tw-typing-v4-284	190	optional	接地系統	electronics	概念詞族	電子半導體:接地
tw-typing-v4-284	190	required	直流轉換器	electronics	概念詞族	電子半導體:直流
tw-typing-v4-284	190	required	共源極	electronics	概念詞族	電子半導體:源極
tw-typing-v4-284	190	required	充電器模擬	electronics	概念詞族	電子半導體:器模
tw-typing-v4-284	190	optional	保護接地	electronics	概念詞族	電子半導體:接地
tw-typing-v4-284	190	required	馬達熱分析	electronics	概念詞族	電子半導體:馬達
tw-typing-v4-284	190	optional	感測器校正	electronics	概念詞族	電子半導體:器校
tw-typing-v4-284	190	optional	訊號雜訊比	electronics	概念詞族	電子半導體:雜訊
tw-typing-v4-284	190	optional	充電器校正	electronics	概念詞族	電子半導體:器校
tw-typing-v4-284	190	required	直流	electronics,mcbopomofo	概念詞族	電子半導體:直流
tw-typing-v4-284	190	optional	感測器驗證	electronics	概念詞族	電子半導體:器驗
tw-typing-v4-284	190	optional	相位雜訊	electronics	概念詞族	電子半導體:雜訊
tw-typing-v4-284	190	optional	逆變器校正	electronics	概念詞族	電子半導體:器校
tw-typing-v4-284	190	optional	薄膜製程	semiconductor	概念詞族	電子半導體:薄膜
tw-typing-v4-284	190	optional	逆變器驗證	electronics	概念詞族	電子半導體:器驗
tw-typing-v4-284	190	required	直流馬達	electronics	概念詞族	電子半導體:直流
tw-typing-v4-284	190	optional	功能接地	electronics	概念詞族	電子半導體:接地
tw-typing-v4-284	190	required	源極跟隨器	electronics	概念詞族	電子半導體:源極
tw-typing-v4-284	190	required	量測	electronics,industrial-engineering,mcbopomofo	概念詞族	電子半導體:量測
tw-typing-v4-285	103	required	基本	mcbopomofo	概念詞族	日常生活:基本
tw-typing-v4-285	103	required	身體	mcbopomofo	單詞	身體
tw-typing-v4-285	103	required	公私	mcbopomofo	單詞	公私
tw-typing-v4-285	103	required	女孩	mcbopomofo	單詞	女孩
tw-typing-v4-285	103	optional	儒家	mcbopomofo	單詞	儒家
tw-typing-v4-285	103	optional	多少	mcbopomofo	單詞	多少
tw-typing-v4-285	103	optional	四日	mcbopomofo	單詞	四日
tw-typing-v4-285	103	required	必要	mcbopomofo	單詞	必要
tw-typing-v4-285	103	required	大家	mcbopomofo	單詞	大家
tw-typing-v4-285	103	required	一名	mcbopomofo	單詞	一名
tw-typing-v4-285	103	optional	街頭	mcbopomofo	單詞	街頭
tw-typing-v4-285	103	required	彰化縣	mcbopomofo	單詞	彰化縣
tw-typing-v4-285	103	optional	競爭	mcbopomofo	概念詞族	日常生活:競爭
tw-typing-v4-285	103	optional	價錢	mcbopomofo	單詞	價錢
tw-typing-v4-285	103	required	這些	mcbopomofo	單詞	這些
tw-typing-v4-285	103	required	保守	mcbopomofo	概念詞族	日常生活:保守
tw-typing-v4-285	103	required	不好	mcbopomofo	單詞	不好
tw-typing-v4-285	103	required	應有	mcbopomofo	單詞	應有
tw-typing-v4-285	103	optional	充足	mcbopomofo	單詞	充足
tw-typing-v4-285	103	optional	便當	mcbopomofo	單詞	便當
tw-typing-v4-285	103	required	生命	mcbopomofo	概念詞族	日常生活:生命
tw-typing-v4-285	103	optional	小孩	mcbopomofo	單詞	小孩
tw-typing-v4-285	103	optional	當做	mcbopomofo	單詞	當做
tw-typing-v4-285	103	optional	無法	mcbopomofo	單詞	無法
tw-typing-v4-285	103	optional	自來	mcbopomofo	單詞	自來
tw-typing-v4-285	103	optional	圖書館	mcbopomofo	單詞	圖書館
tw-typing-v4-285	103	required	情人	mcbopomofo	單詞	情人
tw-typing-v4-285	103	optional	等人	mcbopomofo	單詞	等人
tw-typing-v4-285	103	optional	裡頭	mcbopomofo	單詞	裡頭
tw-typing-v4-285	103	required	介入	mcbopomofo	概念詞族	日常生活:介入
tw-typing-v4-286	14	optional	速動比率	finance	概念詞族	商業管理:比率
tw-typing-v4-286	14	required	客戶分析	business	概念詞族	商業管理:客戶
tw-typing-v4-286	14	required	客戶區隔	business	概念詞族	商業管理:客戶
tw-typing-v4-286	14	optional	訂單量預測	business	概念詞族	商業管理:單量
tw-typing-v4-286	14	optional	留存率目標	business	概念詞族	商業管理:率目
tw-typing-v4-286	14	required	毛利成長率	business	概念詞族	商業管理:利成
tw-typing-v4-286	14	optional	市占率目標	business	概念詞族	商業管理:率目
tw-typing-v4-286	14	optional	流失率目標	business	概念詞族	商業管理:率目
tw-typing-v4-286	14	optional	負債比率	finance	概念詞族	商業管理:比率
tw-typing-v4-286	14	required	債券市場	finance	概念詞族	商業管理:市場
tw-typing-v4-286	14	required	市場	business,mcbopomofo	概念詞族	商業管理:市場
tw-typing-v4-286	14	required	客戶規劃	business	概念詞族	商業管理:客戶
tw-typing-v4-286	14	required	資本公積	finance	概念詞族	商業管理:資本
tw-typing-v4-286	14	optional	定價規劃	business	概念詞族	商業管理:定價
tw-typing-v4-286	14	optional	定價	business,finance,mcbopomofo	概念詞族	商業管理:定價
tw-typing-v4-286	14	required	資本市場	finance	概念詞族	商業管理:資本
tw-typing-v4-286	14	required	市場風險	finance	概念詞族	商業管理:市場
tw-typing-v4-286	14	required	市場契合	business	概念詞族	商業管理:市場
tw-typing-v4-286	14	required	客戶管理	business	概念詞族	商業管理:客戶
tw-typing-v4-286	14	optional	定價管理	business	概念詞族	商業管理:定價
tw-typing-v4-286	14	required	訂單量目標	business	概念詞族	商業管理:單量
tw-typing-v4-286	14	optional	定價策略	business	概念詞族	商業管理:定價
tw-typing-v4-286	14	optional	比率分析	finance	概念詞族	商業管理:比率
tw-typing-v4-286	14	optional	訂單量趨勢	business	概念詞族	商業管理:單量
tw-typing-v4-286	14	optional	轉換率目標	business	概念詞族	商業管理:率目
tw-typing-v4-286	14	required	資本	finance,mcbopomofo	概念詞族	商業管理:資本
tw-typing-v4-286	14	required	資本結構	finance	概念詞族	商業管理:資本
tw-typing-v4-286	14	optional	現金比率	finance	概念詞族	商業管理:比率
tw-typing-v4-286	14	optional	訂單量	business	概念詞族	商業管理:單量
tw-typing-v4-286	14	required	淨利成長率	business	概念詞族	商業管理:利成
tw-typing-v4-287	152	optional	趙少康	mcbopomofo,people-contemporary	單詞	趙少康
tw-typing-v4-287	152	optional	年鑑學派	history	單詞	年鑑學派
tw-typing-v4-287	152	optional	郝柏村	mcbopomofo,people-oldnews	單詞	郝柏村
tw-typing-v4-287	152	required	文明起源	history	概念詞族	歷史人物:起源
tw-typing-v4-287	152	required	古巴	history,mcbopomofo	單詞	古巴
tw-typing-v4-287	152	optional	李天祿	mcbopomofo,people-oldnews	單詞	李天祿
tw-typing-v4-287	152	required	密特朗	mcbopomofo,people-oldnews	概念詞族	歷史人物:密特
tw-typing-v4-287	152	optional	王永慶	mcbopomofo,people-oldnews	單詞	王永慶
tw-typing-v4-287	152	required	魏晉	history	單詞	魏晉
tw-typing-v4-287	152	required	晏嬰	mcbopomofo,people-history	單詞	晏嬰
tw-typing-v4-287	152	optional	林慧萍	mcbopomofo,people-oldnews	單詞	林慧萍
tw-typing-v4-287	152	optional	華佗	mcbopomofo,people-history	單詞	華佗
tw-typing-v4-287	152	required	地方史	history	概念詞族	歷史人物:地方
tw-typing-v4-287	152	optional	蘇貞昌	mcbopomofo,people-contemporary	單詞	蘇貞昌
